PacketCounter;SampleTimeFine;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Quat_W;Quat_X;Quat_Y;Quat_Z
4699;3432929846;-26.076653;-4.607295;-30.615786;-25.973927;122.683029;-222.351212;0.402646;-0.766881;0.360854;0.345767
4700;3432946513;-27.219551;-3.684792;-30.982908;-23.809801;151.937744;-217.943588;0.402701;-0.787002;0.343871;0.316562
4701;3432963180;-29.922710;-6.677591;-33.959320;-8.791779;181.990051;-220.719147;0.402351;-0.806487;0.328464;0.282496
4702;3432979847;-32.202122;-7.569935;-27.823256;-19.810778;213.156387;-220.280319;0.398359;-0.826359;0.313858;0.244814
4703;3432996514;-35.380424;-7.339112;-27.675669;-23.192942;238.950943;-228.469727;0.392150;-0.845898;0.298955;0.203227
4704;3433013181;-38.037983;-2.536036;-22.963482;-71.848946;267.372772;-223.152939;0.377530;-0.866658;0.284142;0.160123
4705;3433029848;-41.289879;1.587967;-20.189131;-100.824760;290.710846;-205.761612;0.356794;-0.886366;0.271333;0.115894
4706;3433046515;-46.357716;-6.965722;-13.566445;-24.560413;299.274750;-188.458054;0.344233;-0.899075;0.261738;0.068270
4707;3433063182;-46.437664;-4.561217;-7.200181;45.919914;299.639191;-189.011124;0.339992;-0.905821;0.252142;0.017854
4708;3433079849;-48.433796;-5.701632;-2.456905;53.559326;296.812531;-183.172852;0.335990;-0.909533;0.242555;-0.032053
4709;3433096516;-48.796795;-15.909373;-2.293257;18.088753;295.068817;-187.202286;0.326539;-0.912746;0.231947;-0.080419
4710;3433113183;-40.811863;-10.169468;0.331029;-42.155823;300.437531;-205.650024;0.307921;-0.916901;0.219320;-0.127968
4711;3433129850;-32.256565;3.444188;-5.191459;129.325241;288.462494;-191.153595;0.312025;-0.910555;0.204345;-0.178250
4712;3433146517;-33.844994;-6.573292;-0.873881;74.330719;289.683014;-183.747238;0.308170;-0.904028;0.191361;-0.226156
4713;3433163184;-28.986153;3.295170;14.310997;-42.758476;292.898071;-182.901184;0.288132;-0.900362;0.182053;-0.270526
4714;3433179851;-22.351418;5.351732;18.784798;-105.687172;274.889221;-153.866440;0.260823;-0.897155;0.177845;-0.308960
4715;3433196518;-15.819944;6.775400;9.415740;-70.958992;264.049896;-133.735168;0.238699;-0.890745;0.173925;-0.345465
4716;3433213185;-12.681587;6.614938;18.228439;-48.129982;249.184479;-109.888428;0.220674;-0.882176;0.171110;-0.379198
4717;3433229852;-13.580675;7.427343;16.749537;13.111853;224.803375;-104.017960;0.211116;-0.871601;0.164639;-0.410653
4718;3433246519;-5.640957;20.182629;20.994881;63.070034;203.470520;-99.246613;0.208426;-0.859615;0.154937;-0.440017
4719;3433263186;-6.115030;21.951483;6.419634;3.703825;215.341904;-55.272804;0.200586;-0.846755;0.154671;-0.467813
4720;3433279853;-2.169112;10.532444;15.615639;-21.842653;191.634567;-60.993664;0.189480;-0.835620;0.154540;-0.491889
4721;3433296520;1.375097;20.282812;2.762843;10.804537;195.669540;-19.815989;0.185013;-0.821673;0.157004;-0.515726
4722;3433313187;-4.256755;22.735540;-10.299656;-145.616943;225.299789;10.747841;0.163169;-0.808087;0.175389;-0.538154
4723;3433329854;-4.185989;9.644134;-7.202990;-116.743523;211.430893;34.169708;0.146591;-0.793251;0.193584;-0.558381
4724;3433346521;-6.530565;3.820786;1.422547;-134.328857;238.247772;51.767609;0.128376;-0.775008;0.215501;-0.580036
4725;3433363188;-6.008130;4.218221;12.060286;-208.020309;235.713547;71.336014;0.103321;-0.756276;0.245320;-0.597654
4726;3433379855;1.408463;9.623039;9.469930;-211.891190;212.989960;94.167366;0.080392;-0.737127;0.277057;-0.611082
4727;3433396522;6.689261;-10.463470;23.309748;-144.076019;181.325012;117.357635;0.067841;-0.717739;0.304375;-0.622579
4728;3433413189;7.486078;-16.321205;2.748486;-90.192017;157.291946;99.007683;0.060268;-0.699904;0.324267;-0.633524
4729;3433429856;10.880393;-4.921401;20.406090;-116.777306;151.483154;79.404068;0.048411;-0.683090;0.344301;-0.642263
4730;3433446523;14.843809;-3.450744;10.705403;-80.401848;120.125351;99.976265;0.043634;-0.667336;0.362431;-0.649156
4731;3433463190;9.780072;-7.631369;-9.302234;-28.891281;124.201965;91.091423;0.042756;-0.650913;0.374623;-0.658895
4732;3433479857;5.569143;-1.083611;0.978999;-41.402122;143.081863;94.257744;0.039949;-0.632220;0.388219;-0.669319
4733;3433496524;7.282596;11.285518;3.009724;-30.074467;130.421829;104.240654;0.039841;-0.613729;0.401298;-0.678756
4734;3433513191;8.230576;11.128964;1.404334;-18.830210;128.671677;125.294716;0.042861;-0.593737;0.414827;-0.688156
4735;3433529858;8.098053;6.571036;2.635839;-11.339600;124.614006;149.765060;0.049167;-0.572213;0.429334;-0.697013
4736;3433546525;5.515878;2.140748;2.609257;17.399609;115.796982;151.783188;0.058561;-0.550812;0.440668;-0.706391
4737;3433563192;2.013093;6.101370;10.424291;0.374702;115.331596;176.135605;0.069079;-0.527583;0.455300;-0.713853
4738;3433579859;2.822542;11.750355;3.398970;21.145361;99.298691;193.892441;0.084043;-0.504120;0.468496;-0.720632
4739;3433596526;-2.279787;6.941924;9.341210;25.082527;91.704552;214.909424;0.101909;-0.479442;0.482200;-0.726108
4740;3433613193;-2.547448;15.379454;3.818035;43.452778;85.402313;247.646927;0.124849;-0.452228;0.495489;-0.731022
4741;3433629860;-5.354380;10.880877;8.963464;38.993534;78.316460;271.373840;0.150335;-0.423434;0.509878;-0.733571
4742;3433646527;-5.522741;13.299311;11.395336;-48.876942;76.323013;304.023834;0.173784;-0.393542;0.534615;-0.727400
4743;3433663194;-8.683009;8.975781;9.268483;-175.694214;62.820625;328.220428;0.193161;-0.365384;0.572423;-0.708178
4744;3433679861;-13.328097;3.326380;7.783836;-320.261841;44.675480;349.654358;0.207854;-0.339938;0.623513;-0.672659
4745;3433696528;-19.041525;4.920562;1.642638;-426.136505;11.944111;361.680939;0.220344;-0.317867;0.681024;-0.621784
4746;3433713195;-22.080278;0.000862;5.722892;-556.929016;-28.607502;364.152100;0.229294;-0.300811;0.743789;-0.551103
4747;3433729862;-28.827187;1.572210;-0.091883;-708.059814;-83.638268;346.608124;0.233645;-0.291622;0.807664;-0.456121
4748;3433746529;-29.587889;-4.116685;-11.159698;-760.791687;-143.465469;327.512756;0.238315;-0.286262;0.860869;-0.346647
4749;3433763196;-29.241949;2.343197;-23.530729;-815.170105;-183.052963;275.640198;0.239450;-0.286822;0.899857;-0.225066
4750;3433779863;-27.012386;-10.784337;-22.648981;-846.264954;-223.043076;208.998260;0.238394;-0.293670;0.920688;-0.096232
4751;3433796530;-21.570988;-13.100529;-27.381201;-764.028687;-243.001602;142.735062;0.238945;-0.302286;0.922527;0.021757
4752;3433813197;-19.979807;-10.742281;-20.453714;-637.743286;-249.041840;75.318382;0.243225;-0.312001;0.910475;0.120550
4753;3433829864;-19.271313;-12.836617;-17.651552;-487.738953;-250.096527;24.471743;0.253369;-0.320666;0.891210;0.196780
4754;3433846531;-18.494289;-8.026401;-21.735836;-338.128296;-237.356842;-10.153095;0.268589;-0.327158;0.870604;0.250750
4755;3433863198;-19.491266;-16.077478;-25.532740;-274.855682;-214.135590;-40.636452;0.284155;-0.334937;0.849046;0.293589
4756;3433879865;-22.192543;-21.085440;-22.122890;-196.583466;-196.834488;-85.941605;0.302693;-0.345192;0.827455;0.323323
4757;3433896532;-19.562677;-14.565450;-13.682906;-152.304749;-177.286148;-97.638023;0.321161;-0.355428;0.806882;0.345643
4758;3433913199;-23.173571;-28.408350;-4.587804;-157.137955;-161.345200;-138.632935;0.339146;-0.370984;0.783566;0.365206
4759;3433929866;-20.662193;-10.696187;-1.853918;-115.925568;-152.678589;-164.512482;0.359276;-0.387537;0.760290;0.377749
4760;3433946533;-15.415812;8.150630;-15.349000;-148.011063;-126.621368;-158.440384;0.373913;-0.406019;0.735911;0.392139
4761;3433963200;-10.486919;4.762243;-20.549221;-225.558441;-93.947563;-161.030151;0.379924;-0.430260;0.707585;0.412139
4762;3433979867;-13.433796;-1.514823;-14.229601;-274.850983;-57.783749;-158.965866;0.378109;-0.458374;0.677045;0.434209
4763;3433996534;-16.683475;9.089960;-15.593908;-241.016312;-26.560362;-157.184982;0.374524;-0.485551;0.649161;0.450069
4764;3434013201;-21.063465;5.929634;2.173511;-220.954102;-8.112492;-158.314316;0.369969;-0.512133;0.622483;0.461905
4765;3434029868;-24.117226;-3.077710;10.154748;-169.226532;-15.562469;-152.111435;0.368993;-0.534161;0.598511;0.469362
4766;3434046535;-25.403811;3.937438;7.682808;-138.866364;-4.806754;-152.907669;0.369141;-0.554792;0.576500;0.472852
4767;3434063202;-24.349758;3.429480;10.292749;-129.664825;-2.807436;-165.617722;0.370395;-0.575574;0.553660;0.474324
4768;3434079869;-24.545734;-1.210343;6.016365;-120.314796;-3.903935;-180.843658;0.373225;-0.596379;0.529594;0.473884
4769;3434096536;-25.812069;3.591118;-0.691792;-133.471527;15.438721;-192.788696;0.373857;-0.619455;0.504063;0.471621
4770;3434113203;-22.763723;-3.974988;-3.267313;-143.013748;31.073120;-203.680939;0.372718;-0.644132;0.477107;0.467487
4771;3434129870;-17.602949;-0.804061;-13.643095;-117.804771;39.141445;-205.651855;0.373033;-0.667281;0.451524;0.460119
4772;3434146537;-18.505232;-4.626392;-12.370106;-65.783119;60.483223;-204.825287;0.376450;-0.688232;0.430152;0.446757
4773;3434163204;-19.556719;-2.003770;-23.659983;-18.534449;73.224747;-204.737717;0.383365;-0.706703;0.412113;0.428678
4774;3434179871;-22.563314;-1.734058;-25.757402;16.853130;98.234344;-207.276184;0.392084;-0.724177;0.396974;0.405277
4775;3434196538;-24.675964;4.855697;-28.639244;2.876726;122.949867;-214.115784;0.397743;-0.743437;0.381217;0.379177
4776;3434213205;-30.191393;-9.761659;-30.268473;12.382968;157.904480;-215.111816;0.401875;-0.763089;0.367369;0.348184
4777;3434229872;-33.740726;-7.697107;-28.753202;6.080038;182.632523;-225.421021;0.403772;-0.783649;0.352879;0.313591
4778;3434246539;-36.221687;-10.202222;-31.303743;0.635665;216.815735;-226.394470;0.402489;-0.804594;0.339344;0.274732
4779;3434263206;-37.125473;-9.413693;-28.114115;-22.163942;243.526321;-232.126282;0.396479;-0.826382;0.325012;0.232948
4780;3434279873;-38.684074;-11.358636;-27.524227;-68.723457;276.814423;-232.195419;0.382208;-0.849753;0.310148;0.188801
4781;3434296540;-41.081493;-2.688875;-22.290684;-102.403061;301.368713;-222.362335;0.361207;-0.872592;0.295989;0.143188
4782;3434313207;-44.223652;0.376749;-20.244499;-159.454620;328.065552;-197.001144;0.330036;-0.894838;0.284280;0.097600
4783;3434329874;-48.245033;-10.181160;-14.951979;-107.318542;337.862732;-175.785522;0.303777;-0.910684;0.275560;0.049413
4784;3434346541;-53.063385;-13.915686;-12.996820;154.013580;324.273804;-176.887085;0.311708;-0.911830;0.267111;-0.007504
4785;3434363208;-58.094654;-13.776500;-11.487806;272.798218;322.600922;-217.942322;0.334213;-0.905452;0.251984;-0.070440
4786;3434379875;-51.634895;-15.231036;14.184679;88.397392;311.381165;-228.211853;0.331498;-0.904845;0.235989;-0.125197
4787;3434396542;-44.345608;-5.380411;17.528492;-23.272251;304.077087;-238.899261;0.313225;-0.907186;0.219620;-0.175128
4788;3434413209;-35.816216;-3.004416;12.906199;-52.091827;286.773621;-223.181732;0.291276;-0.908089;0.204714;-0.220513
4789;3434429876;-33.009956;-3.178857;10.706268;-0.709055;268.713806;-218.687561;0.276084;-0.904882;0.187525;-0.264198
4790;3434446543;-23.151726;9.539631;12.783404;-50.145794;261.783875;-212.667999;0.254193;-0.901590;0.172326;-0.304673
4791;3434463210;-19.063189;7.916245;18.313370;-116.505173;254.123413;-167.726501;0.225186;-0.897938;0.165305;-0.340106
4792;3434479877;-14.029486;13.051854;8.655731;-89.864578;247.359543;-159.019958;0.199776;-0.891720;0.157521;-0.374315
4793;3434496544;-10.090724;21.357145;26.613932;-137.687103;230.517242;-120.228432;0.170241;-0.885307;0.156533;-0.403419
4794;3434513211;-6.766872;20.315878;21.317198;-55.321690;215.167908;-85.341644;0.153389;-0.875673;0.154521;-0.431036
4795;3434529878;-6.493521;11.877997;12.238811;30.553831;180.915131;-73.791969;0.148751;-0.865156;0.147619;-0.455617
4796;3434546545;0.973857;29.225937;-5.137814;139.006851;172.278198;-75.445511;0.157663;-0.852065;0.132957;-0.481093
4797;3434563212;-3.939134;25.083538;-1.227419;-83.605644;224.888092;-11.185175;0.142178;-0.838205;0.142776;-0.506767
4798;3434579879;-4.590979;10.776720;-9.554720;-106.889290;191.643494;-17.150236;0.123861;-0.826515;0.152619;-0.527483
4799;3434596546;-5.058015;22.431435;-9.974133;-88.492699;231.289581;36.164028;0.110751;-0.809349;0.167962;-0.551794
4800;3434613213;-8.488548;18.056751;6.455649;-173.813522;258.076355;79.330643;0.090122;-0.789006;0.195271;-0.575514
4801;3434629880;-9.210323;-8.716456;17.794319;-137.250183;207.834213;79.168861;0.074861;-0.770980;0.218418;-0.593531
4802;3434646547;-6.974966;-3.334517;15.396515;-243.797791;233.653748;87.186134;0.047411;-0.750050;0.251472;-0.609869
4803;3434663214;7.464499;10.391163;17.043974;-184.285538;177.584427;99.131714;0.029429;-0.731634;0.279650;-0.621001
4804;3434679881;14.749411;-11.569320;18.164482;-165.382584;162.328705;131.796707;0.016947;-0.712029;0.309000;-0.630275
4805;3434696548;13.677377;-1.627008;-15.859079;-70.620911;155.186859;117.700935;0.013302;-0.692560;0.327789;-0.642448
4806;3434713215;9.297827;-9.314299;25.850929;-78.508545;144.706757;85.210014;0.006284;-0.675100;0.343766;-0.652706
4807;3434729882;13.054984;-3.941127;18.254028;-73.964462;107.196449;101.795975;0.003164;-0.659841;0.360663;-0.659183
4808;3434746549;9.562656;-9.060987;-11.381346;-32.302040;108.290657;94.900703;0.003346;-0.644440;0.372653;-0.667694
4809;3434763216;5.337722;10.917083;-1.187693;-21.852741;126.830673;101.011917;0.004102;-0.626588;0.384052;-0.678141
4810;3434779883;4.782033;7.863912;4.006595;-34.289104;122.807556;127.248596;0.006509;-0.607307;0.398791;-0.687097
4811;3434796550;8.086740;17.611195;-2.098529;-1.947729;113.980431;142.508484;0.013788;-0.587577;0.411330;-0.696685
4812;3434813217;7.729544;10.115253;-1.098298;11.291291;116.441719;182.672684;0.026087;-0.564729;0.425555;-0.706614
4813;3434829884;6.848174;10.631089;-0.888247;56.008396;112.066086;191.652084;0.043203;-0.541047;0.435440;-0.718188
4814;3434846551;0.305958;3.105943;13.247738;36.667866;107.868431;201.323380;0.060025;-0.516751;0.447564;-0.727360
4815;3434863218;-1.207145;0.682680;14.471882;15.275043;95.751846;215.446060;0.077471;-0.492388;0.462373;-0.733323
4816;3434879885;-2.479446;10.718716;14.750530;44.352215;74.219421;227.645447;0.099696;-0.468559;0.474129;-0.738725
4817;3434896552;-7.557431;11.343286;9.476120;27.364941;69.244476;268.649017;0.125394;-0.442003;0.489711;-0.741008
4818;3434913219;-8.254961;17.321325;9.611386;7.088114;59.440010;291.108063;0.152726;-0.414503;0.507876;-0.739543
4819;3434929886;-10.916835;11.278680;15.769685;-117.743294;50.764576;329.580139;0.177005;-0.386946;0.540433;-0.725861
4820;3434946553;-10.979731;10.002392;5.421531;-246.842163;31.614374;353.456024;0.197518;-0.361577;0.585673;-0.698023
4821;3434963220;-14.930053;14.569669;-5.706950;-367.728546;10.645872;377.360565;0.214921;-0.337977;0.641008;-0.654743
4822;3434979887;-23.026709;-10.057372;8.716786;-533.155090;-30.866041;370.263275;0.225847;-0.321690;0.705750;-0.589429
4823;3434996554;-27.317850;0.821155;1.705645;-727.519409;-81.339157;371.277374;0.230387;-0.312199;0.777381;-0.495109
4824;3435013221;-28.235941;1.914154;-10.857093;-749.959778;-150.585953;343.905945;0.236506;-0.306975;0.835846;-0.388835
4825;3435029888;-35.393349;-2.126018;-16.877167;-794.488403;-203.169250;306.153564;0.241289;-0.306049;0.880450;-0.270042
4826;3435046555;-32.925972;7.068738;-24.702560;-923.153503;-230.106262;232.383316;0.236609;-0.314482;0.909878;-0.131301
4827;3435063222;-24.806585;4.652923;-35.015465;-848.998535;-265.188446;171.838898;0.234420;-0.323183;0.916843;-0.000169
4828;3435079889;-24.443159;-11.153713;-25.318550;-740.998962;-265.118744;95.045586;0.233722;-0.333493;0.906164;0.114120
4829;3435096556;-23.210560;-7.279105;-21.656355;-550.495544;-270.484070;38.564213;0.241458;-0.341260;0.886019;0.200527
4830;3435113223;-17.219254;-4.694046;-23.998699;-376.493073;-255.849213;4.546277;0.255472;-0.345704;0.864238;0.261373
4831;3435129890;-22.990950;-19.279442;-20.394512;-301.083649;-239.436432;-33.123138;0.271681;-0.351462;0.840762;0.309488
4832;3435146557;-22.222557;-14.153108;-27.097645;-195.467606;-215.276474;-67.695351;0.291236;-0.357583;0.819075;0.341223
4833;3435163224;-21.972555;-18.445751;-20.913736;-200.767410;-187.288864;-99.437447;0.308217;-0.368524;0.795142;0.370056
4834;3435179891;-20.522959;-15.783820;-8.476814;-156.236008;-168.700134;-119.972275;0.326019;-0.380402;0.772016;0.391149
4835;3435196558;-20.587816;-18.643620;-0.133739;-140.302917;-152.860733;-147.749298;0.344094;-0.395020;0.747931;0.407625
4836;3435213225;-17.120413;-4.356305;-3.346606;-128.259232;-147.758743;-169.533707;0.363121;-0.411259;0.722450;0.420803
4837;3435229892;-9.820435;2.708930;-16.073418;-164.004303;-113.527611;-153.595413;0.374911;-0.429267;0.696522;0.435924
4838;3435246559;-12.246767;3.005662;-19.147842;-170.531998;-83.543518;-159.485855;0.383041;-0.449593;0.670549;0.448899
4839;3435263226;-13.808230;0.470592;-23.025904;-219.498627;-52.325439;-154.900131;0.383963;-0.473636;0.642480;0.464178
4840;3435279893;-20.509233;8.809175;-7.303710;-219.825958;-23.958775;-152.629425;0.381335;-0.498733;0.615157;0.476897
4841;3435296560;-22.624134;3.594878;-6.762715;-223.583984;0.849487;-147.184280;0.375179;-0.524500;0.588435;0.487734
4842;3435313227;-22.012032;0.749889;9.583536;-200.055481;1.105857;-146.909073;0.370203;-0.548217;0.562618;0.495852
4843;3435329894;-25.084154;1.083550;9.418111;-137.030060;0.350287;-154.120911;0.370415;-0.568438;0.540085;0.497975
4844;3435346561;-27.268621;-2.236182;6.840968;-122.272095;14.200392;-160.633926;0.370908;-0.588825;0.518334;0.497033
4845;3435363228;-25.687159;0.993402;4.674564;-110.201569;5.448728;-177.040115;0.373971;-0.608582;0.495114;0.494606
4846;3435379895;-26.495352;-0.768667;3.832267;-117.288910;24.306688;-192.211075;0.375753;-0.630522;0.470562;0.489717
4847;3435396562;-22.444109;0.783602;-6.117581;-135.784592;37.987720;-199.618561;0.374987;-0.654166;0.444216;0.483863
4848;3435413229;-21.016544;-3.955159;-11.130354;-102.773918;48.702091;-201.147324;0.376280;-0.676068;0.420108;0.474189
4849;3435429896;-18.804035;-2.199822;-19.126616;-69.621536;68.086929;-199.774597;0.379102;-0.696671;0.399032;0.460114
4850;3435446563;-21.194828;-4.247077;-17.550909;-13.742450;79.895531;-202.922501;0.386647;-0.714464;0.381620;0.440922
4851;3435463230;-22.965696;1.196341;-26.506592;10.162025;106.353973;-205.543167;0.394901;-0.731986;0.366543;0.417009
4852;3435479897;-25.957050;-2.937032;-26.732565;14.369528;131.405914;-211.529449;0.402043;-0.750216;0.352071;0.389336
4853;3435496564;-27.295208;1.505310;-29.847584;21.025150;159.131897;-215.976135;0.408083;-0.768786;0.338602;0.357472
4854;3435513231;-30.288136;-5.342473;-26.899708;19.382740;189.239365;-216.640121;0.411709;-0.787782;0.326191;0.321705
4855;3435529898;-32.196278;-6.979055;-26.695162;15.920504;211.627594;-221.931320;0.413279;-0.806781;0.313725;0.282634
4856;3435546565;-34.616413;-9.507688;-26.807758;-24.994074;245.637238;-226.712845;0.407725;-0.828055;0.300355;0.240566
4857;3435563232;-37.549809;-7.177109;-26.509169;-70.416603;271.946198;-222.514267;0.394316;-0.850602;0.286676;0.197001
4858;3435579899;-40.662510;2.011714;-23.779043;-137.533600;307.291626;-203.800888;0.369368;-0.874619;0.274546;0.152423
4859;3435596566;-44.419514;-2.548775;-16.734777;-144.414673;327.231079;-177.892029;0.340896;-0.895445;0.265721;0.106588
4860;3435613233;-47.142597;-4.688858;-12.994345;-22.340168;330.671936;-160.252289;0.326851;-0.906732;0.260462;0.056262
4861;3435629900;-50.580029;-11.158541;-12.701824;119.402527;323.265564;-164.077850;0.330870;-0.908644;0.254735;0.001372
4862;3435646567;-54.744259;-7.601897;-8.375393;94.608528;331.372742;-173.698761;0.330358;-0.909252;0.247411;-0.053971
4863;3435663234;-55.950459;-24.633730;4.634398;30.663504;327.573395;-183.825790;0.320511;-0.910526;0.238416;-0.106648
4864;3435679901;-47.255859;-5.284033;15.487320;6.696141;327.394592;-207.588882;0.306305;-0.910931;0.226002;-0.159076
4865;3435696568;-35.152981;-9.534708;5.249019;134.247559;287.276917;-204.751068;0.309540;-0.903702;0.208688;-0.209660
4866;3435713235;-32.022491;1.080023;10.715420;131.213257;281.034058;-207.838440;0.311638;-0.894262;0.190275;-0.258792
4867;3435729902;-27.522701;3.495171;10.006416;75.603966;261.325165;-201.906693;0.306489;-0.885589;0.173439;-0.302847
4868;3435746569;-20.816933;13.429670;16.155731;-40.212147;270.463074;-186.436569;0.286191;-0.879279;0.163733;-0.343736
4869;3435763236;-17.034475;17.975338;14.636788;-85.879845;254.841080;-167.060303;0.260760;-0.873336;0.157767;-0.379997
4870;3435779903;-11.181458;24.775480;24.618729;-118.013405;244.180008;-125.493881;0.233231;-0.866591;0.158094;-0.411862
4871;3435796570;-5.239776;20.092178;22.994925;-17.000444;218.548782;-87.037773;0.220918;-0.855801;0.156028;-0.440972
4872;3435813237;-2.533771;6.987386;10.702847;91.712067;186.144714;-79.786964;0.223047;-0.842504;0.146628;-0.467907
4873;3435829904;-3.537977;34.299911;-15.442091;31.627913;197.514618;-72.497208;0.217824;-0.829403;0.142413;-0.494330
4874;3435846571;-10.070354;10.482156;-4.721622;-167.105026;258.403625;-9.135222;0.191477;-0.815790;0.161701;-0.521226
4875;3435863238;-5.514392;21.842966;0.174918;-112.317627;215.126389;-23.446833;0.171188;-0.802993;0.173615;-0.543833
4876;3435879905;-7.092749;18.934322;2.531668;-169.869095;259.013031;59.264343;0.149230;-0.784769;0.200449;-0.567176
4877;3435896572;-7.990905;6.713260;14.928958;-214.573746;246.957077;80.174332;0.123850;-0.766175;0.232514;-0.586152
4878;3435913239;-8.164197;-2.013511;6.562834;-125.895676;213.741211;96.303856;0.110557;-0.746752;0.257735;-0.603085
4879;3435929906;-3.150959;-10.000082;20.876589;-189.271408;220.772598;84.961082;0.088915;-0.726856;0.286947;-0.617605
4880;3435946573;14.521473;15.066773;21.793207;-127.581680;172.763809;111.004318;0.078015;-0.708169;0.312271;-0.628408
4881;3435963240;13.627338;-19.748352;14.495347;-118.552170;144.966080;131.066345;0.070985;-0.690146;0.338048;-0.635912
4882;3435979907;10.521709;-7.802319;3.880651;-101.495796;143.780121;97.267014;0.062563;-0.672978;0.358504;-0.643942
4883;3435996574;9.600045;1.917660;17.253233;-105.349907;124.816978;87.755989;0.053811;-0.657562;0.377923;-0.649532
4884;3436013241;12.895611;1.793018;6.009361;-57.176270;105.829979;118.295746;0.053560;-0.641419;0.395242;-0.655360
4885;3436029908;8.330367;-2.394497;-2.309393;21.935251;102.338745;108.527885;0.059913;-0.625203;0.403830;-0.665171
4886;3436046575;3.980176;6.085301;-2.261300;-31.543427;123.004021;127.197388;0.061963;-0.606007;0.419225;-0.673177
4887;3436063242;6.294765;14.077381;5.933042;4.398332;109.756821;147.020920;0.069866;-0.586167;0.432429;-0.681566
4888;3436079909;9.009364;15.384789;0.802227;4.183037;100.439697;178.207382;0.081357;-0.564853;0.447812;-0.688322
4889;3436096576;7.709747;7.883528;3.740400;28.059151;103.045135;209.029846;0.097617;-0.540457;0.462863;-0.695798
4890;3436113243;3.368304;2.331633;6.074836;73.020775;85.945045;217.006226;0.119250;-0.515993;0.473156;-0.704027
4891;3436129910;-0.967782;6.919210;7.906743;53.179329;94.789452;234.942688;0.140482;-0.489053;0.486336;-0.710330
4892;3436146577;-4.014744;13.235703;10.685513;58.390789;78.017052;251.116272;0.164763;-0.461882;0.499055;-0.714466
4893;3436163244;-11.007403;7.113081;15.194666;9.367511;71.702103;283.267578;0.189296;-0.433439;0.518027;-0.712703
4894;3436179911;-10.153121;18.529179;11.661477;-91.854866;59.410583;321.632721;0.212020;-0.405231;0.548455;-0.700024
4895;3436196578;-16.894947;3.252184;12.691601;-269.150543;38.078590;353.803619;0.228595;-0.380743;0.596339;-0.668700
4896;3436213245;-17.504360;12.965667;-6.141079;-431.673096;18.052763;385.143158;0.239720;-0.358699;0.657745;-0.617448
4897;3436229912;-22.574594;0.560215;-6.056429;-576.432312;-25.627831;383.603180;0.245313;-0.342687;0.724932;-0.544849
4898;3436246579;-29.374222;-10.042617;-0.357456;-751.966370;-75.401993;353.124390;0.241972;-0.335735;0.793789;-0.445680
4899;3436263246;-31.033669;-8.236580;-11.814972;-862.890259;-144.707474;329.618073;0.235792;-0.334270;0.853104;-0.323852
4900;3436279913;-26.617678;15.019347;-24.013105;-754.340515;-193.775146;299.282288;0.235710;-0.329589;0.890109;-0.208608
4901;3436296580;-30.884970;-12.658587;-20.842115;-764.683594;-226.687988;220.189163;0.233597;-0.331643;0.909588;-0.089972
4902;3436313247;-26.420805;-4.572186;-25.712971;-784.010620;-248.043320;162.846527;0.229303;-0.337396;0.912460;0.031638
4903;3436329914;-14.234879;3.327859;-31.237469;-621.503296;-249.232056;105.145943;0.230632;-0.341281;0.901967;0.129582
4904;3436346581;-19.463514;-17.487862;-23.925024;-609.790100;-239.813156;37.813038;0.230395;-0.350610;0.880162;0.222050
4905;3436363248;-15.102529;-7.914726;-25.241831;-395.647003;-230.592468;2.399615;0.239499;-0.355372;0.857743;0.283951
4906;3436379915;-12.478256;-4.126903;-14.226652;-231.399902;-217.061737;-16.246664;0.255390;-0.356178;0.838788;0.323030
4907;3436396582;-18.569681;-18.266359;-15.348594;-215.997757;-200.474091;-47.881161;0.271003;-0.360432;0.817817;0.357522
4908;3436413249;-16.781168;-8.518997;-14.092602;-204.695206;-180.791367;-70.382690;0.285590;-0.367358;0.795567;0.388020
4909;3436429916;-20.887255;-22.450125;-15.311161;-191.287399;-159.604065;-96.298462;0.299444;-0.377406;0.772289;0.414087
4910;3436446583;-21.542582;-19.660635;-5.941314;-139.295700;-149.159378;-128.525253;0.316523;-0.389035;0.749744;0.431681
4911;3436463250;-18.673048;-20.299576;-2.419702;-103.882607;-134.903046;-150.750839;0.335089;-0.402005;0.727893;0.443034
4912;3436479917;-16.145868;-0.003820;-5.615232;-94.746780;-130.271851;-167.614273;0.354443;-0.416208;0.705016;0.451767
4913;3436496584;-11.689268;1.265351;-24.430584;-172.253983;-91.185829;-152.548096;0.363637;-0.434931;0.679104;0.466284
4914;3436513251;-14.683469;2.293849;-21.089033;-223.252899;-53.414162;-155.009247;0.365391;-0.458588;0.650617;0.482580
4915;3436529918;-14.898685;10.824998;-22.001217;-228.750320;-26.754173;-155.005600;0.363551;-0.483710;0.622142;0.496785
4916;3436546585;-20.776100;5.810165;-10.181406;-213.108704;3.250970;-152.965332;0.359221;-0.509305;0.595585;0.506801
4917;3436563252;-24.397686;1.585581;-4.502725;-213.861938;23.221540;-147.418716;0.352106;-0.535182;0.569590;0.514946
4918;3436579919;-24.461887;2.816341;8.267049;-147.467087;17.858259;-147.950836;0.350199;-0.556637;0.547592;0.517358
