PacketCounter;SampleTimeFine;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Quat_W;Quat_X;Quat_Y;Quat_Z
3750;3401111037;0.451021;-3.323556;-5.890879;-473.461670;-238.549683;-121.559723;-0.300649;-0.104313;-0.908074;-0.272293
3751;3401127704;-1.518776;-1.846215;-2.159806;-378.231262;-211.538132;-145.843033;-0.339162;-0.076668;-0.884246;-0.311789
3752;3401144371;-2.954149;0.933236;-8.192214;-357.497559;-179.884201;-159.935165;-0.372618;-0.046490;-0.859420;-0.346992
3753;3401161038;-7.679702;-3.606635;-6.947840;-273.651031;-146.659454;-167.430756;-0.400526;-0.018099;-0.837891;-0.370409
3754;3401177705;-9.384908;-0.704508;-6.703208;-142.454269;-118.591621;-175.725403;-0.424362;0.005165;-0.823431;-0.376647
3755;3401194372;-8.329182;-0.632937;-0.937783;-132.358856;-94.269386;-182.409454;-0.445063;0.030051;-0.809954;-0.380791
3756;3401211039;-7.984917;-0.516345;-2.097963;-130.198242;-70.850372;-192.269760;-0.463014;0.057242;-0.797059;-0.383473
3757;3401227706;-5.064395;-0.773675;0.863790;-128.415817;-45.794495;-203.516678;-0.478095;0.087019;-0.784852;-0.384542
3758;3401244373;-4.014526;-2.997832;-2.807280;-149.898666;-15.112125;-209.217545;-0.489104;0.120513;-0.772454;-0.386758
3759;3401261040;-1.107326;0.386392;-1.616865;-196.247879;15.856856;-197.899796;-0.494430;0.157602;-0.758676;-0.393857
3760;3401277707;-3.823988;-0.557500;-3.097777;-195.623962;41.579517;-185.919250;-0.495439;0.194534;-0.745841;-0.400538
3761;3401294374;-7.367673;-3.351685;-1.647139;-202.907257;57.616901;-167.361496;-0.492640;0.230608;-0.733108;-0.408278
3762;3401311041;-11.654502;2.315082;-3.357621;-205.051636;73.347603;-144.910217;-0.486020;0.265047;-0.721031;-0.416726
3763;3401327708;-12.569592;-5.294137;0.198973;-193.663116;85.690117;-124.544991;-0.476637;0.296932;-0.710320;-0.424388
3764;3401344375;-17.916237;-6.745754;5.493644;-146.864380;91.805374;-121.487839;-0.467941;0.325311;-0.702252;-0.426684
3765;3401361042;-21.040699;-1.674770;7.699827;-106.567810;91.987984;-121.734955;-0.460782;0.350732;-0.696056;-0.424484
3766;3401377709;-20.280975;1.852204;4.660166;-102.975212;94.820953;-114.845177;-0.452797;0.375140;-0.690086;-0.421947
3767;3401394376;-17.516924;-2.309738;5.575845;-108.237953;93.457748;-107.076088;-0.443893;0.398766;-0.683627;-0.420250
3768;3401411043;-16.387180;-2.882881;2.290654;-97.583511;93.333199;-107.369957;-0.435376;0.421463;-0.677319;-0.417215
3769;3401427710;-13.383402;-0.619299;-2.537272;-118.199242;102.170380;-105.297050;-0.424319;0.445505;-0.669956;-0.415510
3770;3401444377;-11.530299;0.359213;-1.767824;-98.922836;120.406487;-103.190628;-0.412293;0.468921;-0.664515;-0.410559
3771;3401461044;-10.977622;1.229859;-1.212087;-66.183472;139.602646;-102.833870;-0.400320;0.491135;-0.661709;-0.400852
3772;3401477711;-11.466223;1.454699;-0.513516;-17.799128;150.846024;-99.620529;-0.390248;0.510518;-0.662126;-0.385589
3773;3401494378;-13.636297;2.259391;-0.348750;-16.989914;163.696747;-97.135178;-0.378575;0.529946;-0.663003;-0.369157
3774;3401511045;-13.175001;1.979564;-4.646119;-43.850517;178.714340;-84.517982;-0.362405;0.549987;-0.663684;-0.354559
3775;3401527712;-12.690559;0.292543;-7.273879;-36.793732;195.730301;-65.941063;-0.343872;0.568233;-0.666512;-0.338582
3776;3401544379;-12.808743;2.123108;-6.352619;-25.401608;217.795700;-51.345387;-0.323078;0.585002;-0.671539;-0.320063
3777;3401561046;-10.286551;1.294509;-7.472456;-18.437859;234.158508;-35.611206;-0.300180;0.599990;-0.678237;-0.299853
3778;3401577713;-10.899063;-0.565905;-7.993623;5.230881;253.349258;-26.146034;-0.276654;0.613065;-0.686758;-0.275663
3779;3401594380;-10.301991;0.672212;-9.645778;8.748383;274.050629;-19.650623;-0.250714;0.625246;-0.695817;-0.249121
3780;3401611047;-11.007545;-0.588681;-10.821406;9.651340;297.902222;-14.497507;-0.221819;0.636636;-0.705032;-0.220076
3781;3401627714;-11.787618;4.230464;-9.486619;-11.321912;320.163239;-6.550743;-0.188005;0.647300;-0.713592;-0.190931
3782;3401644381;-13.577423;0.941155;-10.834111;3.352544;339.193939;2.167374;-0.152927;0.655672;-0.722261;-0.158296
3783;3401661048;-15.154025;1.492804;-10.547222;-61.622253;355.312042;12.122567;-0.109358;0.663111;-0.728858;-0.130782
3784;3401677715;-13.968733;-4.639911;-14.542319;-99.489113;359.960236;29.682459;-0.061030;0.667475;-0.734415;-0.106771
3785;3401694382;-14.247420;-6.187512;-15.678702;-30.865829;358.757782;41.732182;-0.019174;0.668005;-0.740091;-0.075357
3786;3401711049;-15.039204;-9.640973;-12.913656;45.707558;364.121155;41.396648;0.015811;0.666515;-0.744511;-0.034980
3787;3401727716;-11.283340;-6.146940;-7.771098;138.994736;373.800964;33.048965;0.042632;0.664113;-0.746241;0.016512
3788;3401744383;-8.279869;-8.495805;-10.001914;94.160889;377.536133;27.805773;0.074002;0.659765;-0.745135;0.063399
3789;3401761050;-8.395136;-5.126583;-3.076884;39.832340;374.185913;24.037521;0.109974;0.653219;-0.741917;0.103844
3790;3401777717;-5.596926;-4.525483;-1.582646;-4.815749;365.847015;17.035105;0.149039;0.644914;-0.736730;0.138254
3791;3401794384;-0.346399;-8.761209;0.119349;-10.480969;349.712494;13.963990;0.186546;0.635405;-0.729752;0.170104
3792;3401811051;-0.057207;-6.278359;2.639559;-15.147848;326.000366;14.568626;0.221501;0.624727;-0.721877;0.198897
3793;3401827718;1.954751;-3.588683;5.068320;64.103477;295.174469;8.060247;0.245755;0.616856;-0.710633;0.232608
3794;3401844385;0.553579;1.959669;3.458273;-14.800734;277.723938;21.008860;0.274437;0.604292;-0.702601;0.256669
3795;3401861052;4.623143;-4.293108;3.487124;-18.939468;255.503098;39.928715;0.300126;0.589526;-0.696217;0.278710
3796;3401877719;4.522151;0.655202;4.115441;-76.423965;232.254715;69.198837;0.326812;0.569394;-0.694732;0.293843
3797;3401894386;4.888603;1.347921;-5.960821;-146.882446;214.473206;109.842896;0.355340;0.541704;-0.699413;0.301867
3798;3401911053;3.493956;-3.544236;1.523798;-194.143723;198.677246;150.064514;0.383564;0.507156;-0.708852;0.305307
3799;3401927720;3.085912;3.385495;1.465505;-174.474396;173.417191;169.133560;0.406138;0.471860;-0.718823;0.309364
3800;3401944387;0.672606;-2.209475;4.759549;-221.673782;147.070099;169.977814;0.428387;0.433937;-0.731104;0.306076
3801;3401961054;8.490489;-6.967664;0.182849;-177.221039;119.395584;182.528076;0.443545;0.397864;-0.742541;0.305968
3802;3401977721;16.380768;-6.284264;0.264628;-169.965530;82.951950;172.289597;0.454143;0.364361;-0.754288;0.303409
3803;3401994388;16.619308;-1.948466;10.296308;-116.072357;69.406090;160.415939;0.460418;0.335890;-0.763039;0.304921
3804;3402011055;14.710317;-1.344700;5.652895;-110.663712;66.796478;155.462555;0.466008;0.308124;-0.770768;0.306310
3805;3402027722;17.940180;0.044939;6.818177;-117.449944;52.144699;153.096375;0.470004;0.280555;-0.779001;0.305866
3806;3402044389;15.561449;-5.896164;6.477878;-78.572281;44.358562;149.161316;0.471407;0.256222;-0.785270;0.309014
3807;3402061056;11.732206;-2.621811;2.367681;-85.167702;43.792805;151.728195;0.472592;0.230994;-0.791424;0.311381
3808;3402077723;12.167338;-6.733880;-4.850043;-51.601162;31.818918;155.575684;0.470816;0.208024;-0.796496;0.317278
3809;3402094390;11.101061;-5.585816;-1.094430;-52.757008;19.070715;162.716934;0.466973;0.184612;-0.802226;0.322955
3810;3402111057;9.310935;-1.483062;2.635026;-49.637558;12.836938;176.222824;0.461376;0.160004;-0.808054;0.329533
3811;3402127724;9.942805;-1.301343;-2.504459;-22.898344;5.305910;187.532455;0.453408;0.136112;-0.812763;0.339593
3812;3402144391;12.890585;-0.597252;-3.548375;3.671016;-8.569256;198.592606;0.442371;0.113255;-0.816644;0.352967
3813;3402161058;15.313393;-9.034184;-5.900057;21.960327;-25.310726;204.450439;0.428370;0.091658;-0.820045;0.368289
3814;3402177725;14.311949;-8.837284;-1.621702;29.006584;-40.815502;213.145294;0.411549;0.070212;-0.823361;0.384431
3815;3402194392;12.118955;-9.298571;-2.952762;20.004295;-57.203293;219.833801;0.392060;0.048280;-0.827350;0.399327
3816;3402211059;11.075215;-12.090419;-5.604192;11.120854;-78.904327;228.737381;0.369053;0.025978;-0.832185;0.413044
3817;3402227726;10.391975;-11.046107;-6.903564;32.916798;-105.525833;246.639984;0.341151;0.004251;-0.836049;0.429688
3818;3402244393;8.302304;-8.961643;-10.439862;9.893829;-131.896530;262.783020;0.308470;-0.018925;-0.841265;0.443591
3819;3402261060;10.110707;-11.242221;-8.255669;-55.006954;-157.264862;283.517273;0.270534;-0.045866;-0.850033;0.449627
3820;3402277727;10.476711;-7.424408;-8.049997;-168.071075;-182.465408;292.977905;0.227389;-0.076633;-0.864836;0.441014
3821;3402294394;12.021882;-4.272985;-3.082154;-303.502838;-209.766052;300.823242;0.177932;-0.110789;-0.885733;0.414193
3822;3402311061;5.868724;-11.130328;-4.685439;-476.301727;-242.029648;282.212311;0.121605;-0.144345;-0.912637;0.362605
3823;3402327728;5.904681;-13.297277;-6.955078;-616.056702;-275.323761;242.763290;0.058932;-0.172036;-0.939850;0.289181
3824;3402344395;7.275166;-5.429613;-4.972359;-727.868896;-307.959778;198.647430;-0.009811;-0.191145;-0.961461;0.197414
3825;3402361062;1.895230;-11.598499;-8.860318;-735.403076;-328.692749;135.311188;-0.079677;-0.198138;-0.971545;0.102496
3826;3402377729;0.729308;-4.764488;-12.945760;-750.325989;-322.581848;66.448723;-0.146945;-0.192567;-0.970214;0.004677
3827;3402394396;6.666078;-3.009704;-10.274706;-719.343140;-300.644226;6.373983;-0.208240;-0.176612;-0.957955;-0.088196
3828;3402411063;1.661374;-6.164145;-10.979718;-630.769043;-267.234680;-48.482063;-0.260950;-0.153296;-0.938367;-0.166988
3829;3402427730;1.367975;-2.748066;-5.005693;-496.308502;-232.327957;-88.894005;-0.304759;-0.127470;-0.916571;-0.225351
3830;3402444397;3.736287;-1.124874;-0.216880;-399.351074;-202.954819;-112.083679;-0.341955;-0.101188;-0.894664;-0.269101
3831;3402461064;-1.163253;-3.042445;-1.526084;-314.788147;-175.857742;-134.054749;-0.373953;-0.074817;-0.874344;-0.300160
3832;3402477731;-4.813183;-3.197284;-4.587501;-268.315155;-151.085983;-145.836319;-0.401781;-0.048177;-0.855109;-0.324118
3833;3402494398;-6.497412;-1.073386;-6.473150;-278.479919;-120.070381;-159.408615;-0.425486;-0.017670;-0.835215;-0.347963
3834;3402511065;-8.900135;-1.444123;-5.094560;-191.578201;-91.040230;-174.943787;-0.445389;0.010821;-0.819868;-0.359639
3835;3402527732;-9.448318;-3.714131;-1.756317;-174.476730;-64.204590;-190.685791;-0.462295;0.041417;-0.805878;-0.367616
3836;3402544399;-8.797678;-2.638658;-1.410945;-152.125275;-37.609104;-204.866287;-0.476207;0.073801;-0.793603;-0.371466
3837;3402561066;-4.224707;-4.080238;-1.041032;-136.463852;-7.409899;-217.223114;-0.486854;0.107975;-0.783022;-0.371758
3838;3402577733;-1.985024;4.838367;-5.467855;-181.791199;26.099377;-209.787888;-0.491839;0.146153;-0.771290;-0.376640
3839;3402594400;-1.746151;2.584505;-5.264608;-217.091568;60.701061;-192.154037;-0.490343;0.186508;-0.759133;-0.385367
3840;3402611067;-10.139187;-3.814979;-6.813044;-240.471405;86.250992;-170.140823;-0.483197;0.227161;-0.746634;-0.396823
3841;3402627734;-13.457971;-1.765893;-1.980796;-193.137177;100.833031;-147.756271;-0.473899;0.262516;-0.737343;-0.403537
3842;3402644401;-15.877567;-1.363370;-2.035493;-198.267670;113.680389;-125.223122;-0.461018;0.296194;-0.728415;-0.411286
3843;3402661068;-19.543890;-10.188606;8.761666;-156.462540;112.235893;-115.592522;-0.448943;0.325593;-0.721382;-0.414800
3844;3402677735;-20.076788;-0.803550;9.263244;-123.785202;110.927765;-118.321365;-0.438329;0.352758;-0.715365;-0.414360
3845;3402694402;-18.503256;-0.001887;5.235392;-146.183517;115.796036;-111.187737;-0.425243;0.380575;-0.707964;-0.416089
3846;3402711069;-17.959003;-1.921998;6.595789;-111.315941;115.353958;-108.205574;-0.413595;0.405553;-0.702154;-0.414075
3847;3402727736;-16.463861;0.166150;0.536576;-123.671188;117.298737;-106.923950;-0.400630;0.430923;-0.695186;-0.412953
3848;3402744403;-12.004603;2.141209;-4.754459;-102.058907;128.312943;-98.630257;-0.387094;0.454499;-0.690099;-0.409103
3849;3402761070;-9.558641;1.528837;-1.348724;-74.247086;143.731781;-94.362083;-0.373295;0.476649;-0.687293;-0.401369
3850;3402777737;-9.773294;0.998704;-5.224409;-41.004093;156.319244;-91.880600;-0.360122;0.497125;-0.686769;-0.389282
3851;3402794404;-11.635320;4.365235;-1.462191;-9.852713;174.898880;-92.750244;-0.347109;0.516711;-0.688381;-0.372383
3852;3402811071;-11.360500;4.621877;-6.209576;-7.550447;191.508011;-82.181580;-0.331734;0.535546;-0.691147;-0.354220
3853;3402827738;-12.852120;3.070174;-4.096029;12.657548;211.346512;-71.677139;-0.315059;0.552833;-0.696041;-0.332644
3854;3402844405;-12.538179;1.411129;-7.661093;18.389318;227.320084;-60.506618;-0.296338;0.568868;-0.702058;-0.309353
3855;3402861072;-13.739719;2.883607;-6.772665;22.899137;247.296326;-51.910557;-0.275200;0.583974;-0.708973;-0.283918
3856;3402877739;-12.504020;0.334488;-13.010942;0.346547;269.686646;-40.388237;-0.248948;0.598885;-0.715754;-0.258977
3857;3402894406;-11.273027;1.616078;-10.860783;-0.148703;296.308899;-28.828232;-0.219028;0.612555;-0.723268;-0.231729
3858;3402911073;-9.452600;2.517559;-12.761697;-32.606441;322.956055;-15.981745;-0.182534;0.625539;-0.730192;-0.205461
3859;3402927740;-8.332022;-0.843085;-13.649380;-87.482338;346.937653;0.712694;-0.137559;0.637346;-0.735849;-0.182773
3860;3402944407;-10.752285;2.011169;-12.508033;-124.304146;365.961243;19.941057;-0.086230;0.646467;-0.740525;-0.162110
3861;3402961074;-13.699666;-2.521622;-12.517594;-69.608109;371.703949;36.728531;-0.038760;0.651259;-0.745799;-0.134741
3862;3402977741;-14.123519;-6.240971;-11.650152;8.998131;370.111664;42.584049;0.001281;0.652934;-0.750972;-0.098635
3863;3402994408;-15.778386;-9.514963;-16.736242;103.827026;364.810516;36.521267;0.031606;0.653284;-0.754645;-0.052392
3864;3403011075;-16.850561;0.466332;-3.497582;96.968315;367.123596;16.358412;0.062519;0.653804;-0.754055;-0.006617
3865;3403027742;-12.759509;-8.690106;-7.921761;130.650009;362.080414;2.420960;0.089429;0.654137;-0.749891;0.042227
3866;3403044409;-6.193850;-9.745614;-6.165598;139.769730;351.898193;-0.338502;0.114050;0.652908;-0.743269;0.090925
3867;3403061076;-6.172448;-1.766822;-3.217260;36.878887;341.988129;-0.348376;0.147021;0.648283;-0.736148;0.127328
3868;3403077743;-1.537046;-10.026772;-2.710034;-2.899101;326.338776;5.002419;0.181607;0.640984;-0.728882;0.157800
3869;3403094410;-0.617905;-4.541322;-1.085714;-114.695381;303.124969;15.625010;0.223486;0.628704;-0.724189;0.174208
3870;3403111077;1.237082;-3.855686;3.177988;-91.017227;270.772430;30.323483;0.258982;0.615227;-0.719879;0.190290
3871;3403127744;2.022784;-3.307942;3.682930;-27.758204;237.549179;43.172504;0.284616;0.602776;-0.715171;0.210231
3872;3403144411;1.656936;-0.475064;7.336717;55.404461;212.854904;52.682289;0.299787;0.592818;-0.708959;0.236819
3873;3403161078;6.346161;3.541444;1.990486;69.022026;200.609238;69.142097;0.311665;0.581525;-0.703483;0.264228
3874;3403177745;1.356577;-2.180578;6.128453;-48.232876;196.700638;100.982689;0.331539;0.561177;-0.704638;0.280465
3875;3403194412;4.126005;3.630772;-6.161335;-95.352028;187.503250;134.099564;0.352585;0.534862;-0.710020;0.292389
3876;3403211079;6.142356;-5.092152;0.127125;-74.791000;176.203262;166.064087;0.369047;0.506074;-0.716657;0.306772
3877;3403227746;3.857938;-3.315326;-0.220763;-144.118759;153.900482;188.201385;0.386741;0.471485;-0.728125;0.313016
3878;3403244413;2.454764;-3.299971;9.265156;-149.137207;129.420013;186.034576;0.401673;0.437174;-0.739891;0.316404
3879;3403261080;4.461277;2.105940;-1.440721;-218.124649;107.874077;180.516922;0.418243;0.399659;-0.754435;0.310137
3880;3403277747;15.477519;-11.244102;-1.281369;-200.648804;76.420471;184.447983;0.429426;0.363472;-0.768972;0.303604
3881;3403294414;21.203424;-2.410552;3.529522;-133.277557;51.855522;173.412598;0.434199;0.333293;-0.780425;0.302219
3882;3403311081;18.123447;8.603143;7.901725;-75.474304;55.067886;177.665634;0.435972;0.305810;-0.788572;0.307532
3883;3403327748;17.954290;-8.179461;0.516005;-105.839767;51.923843;166.750610;0.438907;0.277546;-0.797072;0.308248
3884;3403344415;17.679409;-5.616806;2.362643;-72.459236;38.656586;160.623367;0.438904;0.252488;-0.804038;0.311686
3885;3403361082;10.298407;-7.200119;5.355644;-54.882915;37.502102;160.867294;0.437844;0.228402;-0.809737;0.316959
3886;3403377749;8.574877;-5.419409;-3.904752;-18.284027;35.200665;169.497955;0.434635;0.205576;-0.813646;0.326837
3887;3403394416;11.139235;-4.383000;-7.518746;-21.779177;20.995281;179.072433;0.429099;0.181930;-0.818361;0.336264
3888;3403411083;15.639899;-4.580279;-6.691549;4.628310;4.180512;197.840775;0.419608;0.158385;-0.822709;0.349293
3889;3403427750;14.689694;0.570314;-3.566606;7.571069;-8.736721;207.512604;0.407653;0.134390;-0.827197;0.362651
3890;3403444417;13.802535;-8.815829;-1.738076;1.621923;-19.948153;217.919846;0.393543;0.109272;-0.832063;0.375322
3891;3403461084;13.627050;-10.488307;-6.582410;19.672684;-39.229946;223.826035;0.376087;0.085411;-0.836251;0.389822
3892;3403477751;11.791538;-14.875756;-7.656355;8.302805;-61.051777;234.180496;0.355092;0.060810;-0.841423;0.402779
3893;3403494418;11.943336;-11.431198;-5.490059;31.602095;-82.534210;252.366669;0.329699;0.036365;-0.845342;0.418792
3894;3403511085;9.650923;-9.236337;-8.503801;-3.704259;-102.375191;265.818237;0.300709;0.009727;-0.851063;0.430330
3895;3403527752;8.972524;-9.776812;-6.222768;-55.754074;-124.132896;279.641602;0.267667;-0.019539;-0.859418;0.435184
3896;3403544419;9.173052;-8.733711;-10.130650;-175.770325;-149.904297;286.155762;0.230008;-0.052599;-0.874248;0.424301
3897;3403561086;12.157136;-5.327054;-5.913872;-284.707428;-181.372177;292.392548;0.186326;-0.087929;-0.893725;0.398520
3898;3403577753;9.108567;-5.040744;-4.479271;-439.250153;-216.080551;288.240143;0.135434;-0.124388;-0.918222;0.350807
3899;3403594420;4.502163;-13.517402;-6.802825;-578.332642;-253.320984;260.905975;0.077378;-0.156964;-0.943388;0.281792
3900;3403611087;5.051463;-14.436549;-8.445737;-672.427979;-286.360291;204.491364;0.014151;-0.179783;-0.963688;0.196968
3901;3403627754;5.257136;-1.669437;-2.757116;-688.269348;-316.404083;159.544495;-0.052553;-0.193256;-0.973750;0.108225
3902;3403644421;1.414402;-6.689496;-11.148932;-696.193237;-325.792236;99.449776;-0.119174;-0.195586;-0.973264;0.017715
3903;3403661088;3.287448;-6.879756;-11.552280;-732.362915;-311.675751;39.638191;-0.183096;-0.186340;-0.962166;-0.077470
3904;3403677755;5.997986;2.416161;-6.455626;-655.725159;-289.006958;-14.284050;-0.240164;-0.169099;-0.942376;-0.160210
3905;3403694422;2.392144;-4.631729;-9.615704;-560.140259;-255.541336;-62.840084;-0.289164;-0.146198;-0.918287;-0.227536
3906;3403711089;0.489436;-5.654173;-4.003663;-435.303009;-222.861115;-100.967827;-0.330485;-0.121402;-0.894422;-0.275795
3907;3403727756;0.009924;-0.671526;-2.418588;-322.785034;-195.844360;-125.914429;-0.365900;-0.097161;-0.872994;-0.307523
3908;3403744423;-2.233643;-1.204305;-1.259569;-262.911011;-168.729477;-144.723389;-0.396804;-0.072218;-0.853430;-0.330153
3909;3403761090;-3.490181;1.350486;-6.422995;-283.726990;-137.651596;-157.757141;-0.423692;-0.042785;-0.832634;-0.354101
3910;3403777757;-9.123634;-3.871294;-9.902445;-221.437943;-101.177513;-170.744247;-0.445493;-0.013637;-0.815531;-0.369150
3911;3403794424;-9.211439;0.978724;-4.696044;-150.534790;-68.858864;-182.527466;-0.463273;0.014056;-0.803101;-0.374462
3912;3403811091;-7.329721;-2.655021;-1.995102;-133.837265;-37.887764;-200.259842;-0.477774;0.044546;-0.792617;-0.376190
3913;3403827758;-6.401630;-2.478849;-0.445203;-135.497711;-8.047995;-214.606720;-0.489016;0.078340;-0.782985;-0.376395
3914;3403844425;-3.080432;-2.376414;-1.005320;-139.118301;21.448973;-221.927689;-0.496573;0.114742;-0.774057;-0.375630
3915;3403861092;-1.290181;3.058565;-6.870633;-173.604675;56.182583;-212.432129;-0.498349;0.154278;-0.764701;-0.378273
3916;3403877759;-2.804818;0.930526;-3.825179;-216.057800;83.950104;-188.021164;-0.493823;0.195423;-0.754230;-0.386133
3917;3403894426;-10.596803;-2.548208;-5.437895;-200.025360;99.838791;-164.615662;-0.485806;0.233392;-0.745142;-0.392806
3918;3403911093;-14.865647;-1.615315;0.411035;-173.865021;110.694046;-144.321304;-0.475616;0.267593;-0.737895;-0.397123
3919;3403927760;-18.806850;-6.148667;-0.938561;-213.722183;120.986725;-124.163345;-0.460916;0.302598;-0.728733;-0.406142
3920;3403944427;-21.951059;-7.151426;8.580189;-151.349060;123.520966;-120.943237;-0.447901;0.332828;-0.722553;-0.408094
3921;3403961094;-21.620554;2.537974;8.591030;-135.471619;126.470856;-123.244675;-0.435045;0.362097;-0.716555;-0.407654
3922;3403977761;-18.074928;0.578103;5.733405;-114.030983;125.392647;-113.897133;-0.422495;0.388599;-0.711521;-0.405264
3923;3403994428;-17.793831;-1.176199;7.406368;-124.485512;127.435120;-113.339699;-0.408752;0.415441;-0.705343;-0.403526
3924;3404011095;-14.423880;2.730457;-1.999352;-143.710571;129.439545;-108.256485;-0.392975;0.442600;-0.697730;-0.403560
3925;3404027762;-10.599948;0.528695;-4.368538;-127.141693;144.796158;-101.114777;-0.375888;0.468525;-0.691709;-0.400927
3926;3404044429;-7.048620;1.576030;-5.201015;-73.285233;159.319794;-95.780739;-0.360348;0.491380;-0.689346;-0.391804
3927;3404061096;-8.023047;3.266528;-3.888005;-24.012955;175.261383;-94.826782;-0.346360;0.512040;-0.690109;-0.376313
3928;3404077763;-8.189285;3.395116;-5.562734;-15.577107;190.937927;-88.701363;-0.330771;0.532043;-0.691959;-0.358784
3929;3404094430;-11.068231;7.792621;-4.715337;-7.208674;212.385269;-77.238548;-0.312731;0.551051;-0.695466;-0.338942
3930;3404111097;-10.955175;-0.709740;-8.665897;-19.176304;227.680908;-60.560326;-0.290992;0.569031;-0.699620;-0.319486
3931;3404127764;-12.827864;2.569727;-9.621680;-4.377695;246.157593;-47.607059;-0.267634;0.585201;-0.705434;-0.297132
3932;3404144431;-12.726804;0.572388;-9.944044;-29.897678;265.436249;-34.706703;-0.239189;0.601016;-0.710982;-0.275836
3933;3404161098;-12.580566;2.164384;-12.377989;-51.878815;289.111176;-21.052290;-0.205427;0.616120;-0.716453;-0.254760
3934;3404177765;-10.858065;3.037205;-13.024367;-67.250977;313.026978;-3.579669;-0.166747;0.629491;-0.722209;-0.233157
3935;3404194432;-11.279953;1.385866;-15.936858;-71.764069;338.165863;14.711511;-0.124005;0.640411;-0.728398;-0.209632
3936;3404211099;-13.423379;2.496502;-11.962477;-83.721382;356.284027;35.313381;-0.077272;0.648199;-0.734486;-0.185499
3937;3404227766;-14.136025;-2.686950;-13.486696;-23.019480;361.848419;53.550529;-0.034979;0.651628;-0.741915;-0.154053
3938;3404244433;-14.751387;-5.441087;-13.350574;109.326767;358.392029;58.768368;-0.005410;0.651849;-0.750572;-0.108245
3939;3404261100;-15.063498;-7.207972;-13.230708;64.001877;353.177673;54.245800;0.027781;0.650634;-0.755878;-0.067563
3940;3404277767;-16.530277;-3.383583;-5.923937;9.432289;350.354248;38.215839;0.065531;0.649143;-0.757126;-0.033033
3941;3404294434;-13.845074;0.305267;-0.507272;83.288635;345.333221;18.747324;0.095441;0.648754;-0.754943;0.009027
3942;3404311101;-7.996619;-13.582658;-8.256602;196.782135;335.845367;11.842055;0.113304;0.648781;-0.749902;0.062490
3943;3404327768;-4.881371;-3.928077;-3.471585;126.810631;327.300568;10.858198;0.136470;0.645932;-0.743396;0.107344
3944;3404344435;-2.249236;-5.856977;-1.693672;46.094013;319.279388;13.623247;0.165970;0.639747;-0.736803;0.142520
3945;3404361102;-1.437755;-5.484429;-3.574444;-90.658737;302.593903;23.395313;0.205839;0.628177;-0.732787;0.161431
3946;3404377769;0.740129;-4.299586;0.340062;-82.110474;275.676788;33.750340;0.241417;0.615172;-0.728921;0.178795
3947;3404394436;3.129502;-7.048732;0.023100;-72.488617;249.050522;46.752796;0.272596;0.600824;-0.725741;0.194973
3948;3404411103;3.793806;-0.548330;6.826910;15.094629;225.735718;56.958805;0.293028;0.588735;-0.720961;0.218526
3949;3404427770;4.801758;0.482395;5.042718;84.743896;211.458328;63.656204;0.305479;0.578661;-0.714312;0.248201
3950;3404444437;3.965937;-5.586612;9.753411;77.853508;205.775345;82.806519;0.316905;0.565794;-0.708940;0.277245
3951;3404461104;7.072294;6.533812;-5.470237;-14.851185;193.867004;94.961708;0.333923;0.547249;-0.708086;0.296041
3952;3404477771;6.044834;-8.771388;4.427110;-37.673100;175.575699;122.405678;0.349386;0.525019;-0.710582;0.312042
3953;3404494438;4.302380;-4.303130;-0.115887;-131.153625;167.346130;158.942917;0.369050;0.493966;-0.719650;0.319242
3954;3404511105;6.018727;3.532235;-4.580215;-191.669250;152.843353;178.334106;0.390012;0.457464;-0.732470;0.319558
3955;3404527772;3.785101;-2.305171;6.500976;-175.387436;138.532898;180.184189;0.407575;0.421522;-0.744125;0.320144
3956;3404544439;6.738060;0.485415;-3.872145;-214.559113;115.733826;179.056320;0.424396;0.383661;-0.757518;0.314439
3957;3404561106;17.253107;-14.327161;-3.115420;-207.233658;77.310646;182.914459;0.435623;0.346896;-0.771772;0.307043
3958;3404577773;19.772537;1.917155;3.293089;-94.755058;52.771549;180.228271;0.437959;0.318164;-0.781398;0.310473
3959;3404594440;17.090710;2.555927;9.755304;-107.661415;53.641129;174.981369;0.440856;0.288862;-0.790552;0.311838
3960;3404611107;18.434713;-4.084503;-3.934907;-75.453697;41.946827;165.765244;0.441149;0.262977;-0.797910;0.315566
3961;3404627774;19.566381;-9.523849;1.648984;-42.331562;27.854635;159.457458;0.438546;0.240424;-0.803873;0.321985
3962;3404644441;13.052930;-6.333565;-0.710160;-0.781763;26.663933;164.416840;0.433879;0.219845;-0.807649;0.333365
3963;3404661108;11.588088;-10.603411;-3.894515;-12.088941;23.659626;172.366486;0.428576;0.197624;-0.811912;0.343624
3964;3404677775;11.973579;3.475239;-5.740825;-10.793864;6.805977;187.156555;0.420201;0.174439;-0.817020;0.354248
3965;3404694442;15.402864;-4.950881;-1.696386;-23.887299;-12.390182;203.759247;0.408687;0.149349;-0.823728;0.363530
3966;3404711109;13.519325;-1.980826;-2.596971;11.766767;-26.625872;215.626343;0.393693;0.125575;-0.828866;0.377134
3967;3404727776;13.089397;-7.683057;-2.752777;-1.221935;-34.473869;224.600357;0.377102;0.100288;-0.834458;0.389139
